ESTRUTURA;REDE;POSTE;NIVEL;ALTURA;DAS;CABO;CODMAT;NOMEMAT;QTD;CODKIT
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780758;PARAFUSO,CAB QUAD,AZ,16X125,D41010;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251971;ALCA,OLHAL,PREF,ACO,2AWG,D73014,FPM;3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;300853;ISOLADOR POLIM ANCORAGEM,24kV,GSCC010;3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;230062;POSTE,CONC,CIRC,12/300,GSS002/04;1;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251834;CINTA,P/POSTE CIRC,190MM,D435.07;1;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251835;CINTA,P/POSTE CIRC,210MM,D435.07;1;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780782;PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;230367;CRUZETA,POLIM,2000MM,RETAN,D315.01;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251838;SELA P/ CRUZETA,AZ,116MM,58MM,D470.08;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780710;ARRUELA,QUADRADA,AZ, 50X3X18MM,D41003;3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251877;"GANCHO-OLHAL,AZ,SUSP,5000DAN,D0039R-3;FP";3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;240120;MÃO,FRANCESA,AZ,PERFILADA,1534MM,D43001;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251890;"OLHAL,M16,5000daN,PM-BR/D41005.0;FP";3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780753;PARAFUSO,CAB ABAUL,AZ,16X 45,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780758;PARAFUSO,CAB QUAD,AZ,16X125,D41010;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251971;ALCA,OLHAL,PREF,ACO,2AWG,D73014,FPM;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;300853;ISOLADOR POLIM ANCORAGEM,24kV,GSCC010;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;230062;POSTE,CONC,CIRC,12/300,GSS002/04;1;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251834;CINTA,P/POSTE CIRC,190MM,D435.07;1;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251835;CINTA,P/POSTE CIRC,210MM,D435.07;1;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780782;PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;230367;CRUZETA,POLIM,2000MM,RETAN,D315.01;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251838;SELA P/ CRUZETA,AZ,116MM,58MM,D470.08;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780710;ARRUELA,QUADRADA,AZ, 50X3X18MM,D41003;3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251877;"GANCHO-OLHAL,AZ,SUSP,5000DAN,D0039R-3;FP";3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;240120;MÃO,FRANCESA,AZ,PERFILADA,1534MM,D43001;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251890;"OLHAL,M16,5000daN,PM-BR/D41005.0;FP";3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780753;PARAFUSO,CAB ABAUL,AZ,16X 45,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780758;PARAFUSO,CAB QUAD,AZ,16X125,D41010;2;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251971;ALCA,OLHAL,PREF,ACO,2AWG,D73014,FPM;3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;2;12;300;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;300853;ISOLADOR POLIM ANCORAGEM,24kV,GSCC010;3;B3-COM-POSTE, CONCRETO, 12 x 300, NÍVEL: 2, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;230061;POSTE,CONC,CIRC,12/600,GSS002/05;1;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251834;CINTA,P/POSTE CIRC,190MM,D435.07;1;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780742;CINTA,P/POSTE CIRC,230MM,D435.07;1;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780782;PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;230367;CRUZETA,POLIM,2000MM,RETAN,D315.01;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251838;SELA P/ CRUZETA,AZ,116MM,58MM,D470.08;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780710;ARRUELA,QUADRADA,AZ, 50X3X18MM,D41003;3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251877;"GANCHO-OLHAL,AZ,SUSP,5000DAN,D0039R-3;FP";3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;240120;MÃO,FRANCESA,AZ,PERFILADA,1534MM,D43001;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251890;"OLHAL,M16,5000daN,PM-BR/D41005.0;FP";3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780753;PARAFUSO,CAB ABAUL,AZ,16X 45,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780758;PARAFUSO,CAB QUAD,AZ,16X125,D41010;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251971;ALCA,OLHAL,PREF,ACO,2AWG,D73014,FPM;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;300853;ISOLADOR POLIM ANCORAGEM,24kV,GSCC010;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;230061;POSTE,CONC,CIRC,12/600,GSS002/05;1;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251834;CINTA,P/POSTE CIRC,190MM,D435.07;1;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780742;CINTA,P/POSTE CIRC,230MM,D435.07;1;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780782;PARAFUSO,ROSCA DUP,AZ,16X550,R250,D41028;3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;230367;CRUZETA,POLIM,2000MM,RETAN,D315.01;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251838;SELA P/ CRUZETA,AZ,116MM,58MM,D470.08;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780710;ARRUELA,QUADRADA,AZ, 50X3X18MM,D41003;3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251877;"GANCHO-OLHAL,AZ,SUSP,5000DAN,D0039R-3;FP";3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;240120;MÃO,FRANCESA,AZ,PERFILADA,1534MM,D43001;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251890;"OLHAL,M16,5000daN,PM-BR/D41005.0;FP";3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780753;PARAFUSO,CAB ABAUL,AZ,16X 45,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780758;PARAFUSO,CAB QUAD,AZ,16X125,D41010;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251971;ALCA,OLHAL,PREF,ACO,2AWG,D73014,FPM;3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;TRIFASICA;CONCRETO;1;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;300853;ISOLADOR POLIM ANCORAGEM,24kV,GSCC010;3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 1, REDE, TRIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;230061;POSTE,CONC,CIRC,12/600,GSS002/05;1;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251835;CINTA,P/POSTE CIRC,210MM,D435.07;1;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780742;CINTA,P/POSTE CIRC,230MM,D435.07;1;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780783;PARAFUSO,ROSCA DUP,AZ,16X600,R275,D41028;3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;230367;CRUZETA,POLIM,2000MM,RETAN,D315.01;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251838;SELA P/ CRUZETA,AZ,116MM,58MM,D470.08;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780710;ARRUELA,QUADRADA,AZ, 50X3X18MM,D41003;3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251877;"GANCHO-OLHAL,AZ,SUSP,5000DAN,D0039R-3;FP";3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;240120;MÃO,FRANCESA,AZ,PERFILADA,1534MM,D43001;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;251890;"OLHAL,M16,5000daN,PM-BR/D41005.0;FP";3;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780753;PARAFUSO,CAB ABAUL,AZ,16X 45,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
B3-COM-POSTE;BIFASICA;CONCRETO;2;12;600;CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP;780755;PARAFUSO,CAB ABAUL,AZ,16X150,D41015;2;B3-COM-POSTE, CONCRETO, 12 x 600, NÍVEL: 2, REDE, BIFÁSICA, CABO, CABO AL NÚ CA 2 AWG PM-0057 I1 R8,FP
